"Board","Profession","Owner Name","Series","Modifier","Mail Address 1","Mail Address 2","Mail Address 3","Mail City","Mail State","Mail ZIP","Mail County","DBA","Location Address 1","Location Address 2","Location Address 3","Location City","Location State","Location ZIP","Location County","License Number","Primary Status","Secondary Status","Original Licensure Date","Effective Date","Expiration Date","Tax Stamp Designation","Smoking Designation","Retail Tobacco Indicator" 
"400","4005","FORT AND POST DISTILLING, LLC","DD","CD","127  NE VETERANS AVENUE","","","LAKE CITY","FL","32055","22","FORT AND POST DISTILLING CO.","127 NE VETERANS AVENUE","","","LAKE CITY","FL","32055","22","WSL2200849","21","20","09/02/2022","09/02/2022","","","",""
"400","4005","CHANNELSIDE BREWING COMPANY LLC","CMB","","PO BOX 13277","","","TAMPA","FL","33691","39","CHANNELSIDE BREWING","802 N 12TH ST","SUITE C","","TAMPA","FL","33602","39","WSL3909385","21","37","11/09/2022","11/18/2023","","","",""
"400","4005","PROOF BREWING CO","DD","CD","1320  S MONROE ST","","","TALLAHASSEE","FL","32301","47","CURIOSA COCKTAILS","1320 SOUTH MONROE STREET","","","TALLAHASSEE","FL","32301","47","WSL4703258","20","20","09/15/2022","10/09/2023","09/30/2024","","",""
"400","4005","VALVAL WINE BROKER LLC","IMPR","","1990 MAIN STREET","SUITE 750","","SARASOTA","FL","34236","68","VALVAL WINE IMPORTS","1990 MAIN ST","#750","","SARASOTA","FL","34236","68","WSL6803651","20","20","09/19/2022","09/19/2022","09/30/2024","","",""
"400","4005","BARBARA LIQUOR CORP","KLD","","6045 NW 87TH AVE","","","MIAMI","FL","33166","23","BARBARA LIQUOR","6045 NW 87TH AVE","","","MIAMI","FL","33166","23","WSL2326376","20","20","08/23/2022","10/22/2022","03/31/2025","","",""
"400","4005","PROOF BREWING CO","AMW","","1320  S MONROE ST","","","TALLAHASSEE","FL","32301","47","PROOF BREWING CO","1320 SOUTH MONROE STREET","","","TALLAHASSEE","FL","32301","47","WSL4703259","20","20","09/15/2022","01/19/2024","09/30/2024","","",""
"400","4005","PEE-PA'S GARAGE CRAFT BREWERY LLC","CMB","","6340 49 ST N UNIT A","","","PINELLAS PARK","FL","33781","62","PEE-PA'S GARAGE CRAFT BREWERY LLC","6340 49 ST N","","","PINELLAS PARK","FL","33781","62","WSL6210500","20","20","08/31/2022","01/13/2023","09/30/2024","","",""
"400","4005","AMBROSI IMPORTS LLC","JDBW","","3910 DOMESTIC AVENUE","UNIT 6","","NAPLES","FL","34104","21","AMBROSI IMPORTS","3910 DOMESTIC AVE","#6","","NAPLES","FL","34104","21","WSL2103798","20","20","09/27/2022","10/06/2022","03/31/2025","","",""
"400","4005","ZYMARIUM MEADERY, LLC","AMW","","1121 NORTH MILLS AVE","","","ORLANDO","FL","32803","58","ZYMARIUM MEADERY","1121  NORTH MILLS AVE","","","ORLANDO","FL","32803","58","WSL5808881","20","20","09/23/2022","10/02/2023","09/30/2025","","",""
"400","4005","DFD PREMIUM LLC","JDBW","","400 ANSIN BLVD.","UNIT C","","HALLANDALE BEACH","FL","33009","16","DFD PREMIUM LLC","3292 N 29TH COURT","","","HOLLYWOOD","FL","33020","16","WSL1617074","20","20","09/15/2022","03/24/2023","03/31/2025","","",""
"400","4005","THAI BASIL OF WEST BAY LLC","CMB","","1700 WEST BAY DR","","","LARGO","FL","33770","62","THAI BASIL RESTAURANT","1700 WEST BAY DR","","","LARGO","FL","33770","62","WSL6210515","20","20","09/28/2023","06/18/2024","09/30/2024","","",""
"400","4005","ACCOMPLICE BEVERAGE COMPANY, INC","CMB","","1012 ALABAMA AVE","","","ST. CLOUD","FL","34769","59","BONE SACK CIDER COMPANY","1623 10TH STREET","SUITE B","","ST. CLOUD","FL","34769","59","WSL5902254","20","20","10/19/2022","07/12/2023","09/30/2024","","",""
"400","4005","PAPAGALO COMPANY LLC","DD","CD","270 ROARING BROOK DR","","","SAINT AUGUSTINE","FL","32084","65","SAILBIRD DISTILLING COMPANY","228 W KING STREET","","","SAINT AUGUSTINE","FL","32084","65","WSL6501490","20","20","09/16/2022","10/11/2023","09/30/2024","","",""
"400","4005","COMMUNITY CRAFT SPIRITS & WINE, LLC","KLD","","7949 ATLANTIC BLVD","#107","","JACKSONVILLE","FL","32211","26","COMMUNITY CRAFT SPIRITS & WINE, LLC","7949 ATLANTIC BLVD","","","JACKSONVILLE","FL","32211","26","WSL2608257","20","20","11/18/2022","10/26/2023","09/30/2024","","",""
"400","4005","PURPOSE BREWED, LLC","CMB","","22 & 24 OAK AVE","","","PANAMA CITY","FL","32401","13","EL WEIRDO","22 & 24 OAK AVE","","","PANAMA CITY","FL","32401","13","WSL1303432","20","20","09/13/2022","08/09/2023","09/30/2024","","",""
"400","4005","NADA WINE LLC","JDBW","","117 SHORE DRIVE PLACE","","","OLDSMAR","FL","34677","62","NADA WINE LLC","5010 N NEBRASKA AVE","","","TAMPA","FL","33603","39","WSL3909383","20","20","10/05/2022","05/30/2023","09/30/2025","","",""
"400","4005","AMERICAN FOODS INTERNATIONAL LLC","KLD","","2300 NW 92ND. AVENUE","","","DORAL","FL","33172","23","AMERICAN FOODS INTERNATIONAL LLC","2300 NW 92 AVE","","","DORAL","FL","33172","23","WSL2326400","20","20","01/09/2023","01/23/2023","03/31/2025","","",""
"400","4005","BIG STORM PINELLAS LLC","CMB","","12707 49TH STREET NORTH","SUITE 500","","CLEARWATER","FL","33762","62","BIG STORM BREWING CO","1600 EAST 8TH AVENUE","SUITE E200","","TAMPA","FL","33605","39","WSL3909386","20","20","11/14/2022","12/12/2023","09/30/2024","","",""
"400","4005","KANTI SPIRITS-INBEV INC","IMPR","","6173 NW 40TH STREET","","","CORAL SPRINGS","FL","33065","16","KANTI SPIRITS","6173 NW 40TH STREET","","","CORAL SPRINGS","FL","33065","16","WSL1617076","20","20","09/19/2022","05/12/2023","09/30/2024","","",""
"400","4005","LAZZARA BREWING COMPANY LLC","CMB","","10407 CARROLL COVE PL","","","TAMPA","FL","33612","39","WULFAVEN BREWING COMPANY","10828 PEREZ DR","","","TAMPA","FL","33618","39","WSL3909380","20","20","09/16/2022","02/16/2023","09/30/2025","","",""
"400","4005","OLOGY BREWING COMPANY LLC","DD","CD","118 E 6TH AVE","","","TALLAHASSEE","FL","32303","47","OLOGY DISTILLING CO","6401 N FLORIDA AVE","","","TAMPA","FL","33604","39","WSL3909382","21","20","09/22/2022","09/22/2022","","","",""
"400","4005","OLOGY BREWING COMPANY LLC","CMB","","118 E 6TH AVE","","","TALLAHASSEE","FL","32303","47","OLOGY BREWING CO","6401 N FLORIDA AVE","","","TAMPA","FL","33604","39","WSL3909381","20","20","09/21/2022","10/04/2023","09/30/2025","","",""
"400","4005","MAKECH ROYALE LLC","IMPR","","945 EAST ALTAMONTE DRIVE","","","ALTAMONTE SPRINGS","FL","32701","69","MAKECH ROYALE LLC","945 EAST ALTAMONTE DRIVE","","","ALTAMONTE SPRINGS","FL","32701","69","WSL6903134","20","20","10/03/2022","11/02/2022","09/30/2024","","",""
"400","4005","KING DAVID WINES LLC","JDBW","","177 GULF ROAD","","","SOUTH DARTMOUTH","MA","02748","721","KING DAVID WINES LLC","2302 HENDERSON WAY","","","PLANT CITY","FL","33563","39","WSL3909384","20","20","10/06/2022","01/26/2023","09/30/2024","","",""
"400","4005","PALM NORDIC LLC","BSA","","251 8TH","","","WEST PALM BEACH","FL","33401","60","PALM NORDIC LLC","251 8TH","","","WEST PALM BEACH","FL","33401","60","WSL6013107","20","20","02/17/2023","02/17/2023","09/30/2024","","",""
"400","4005","BREWING INNOVATIONS LLC","CMB","","2161 MCGREGOR BLVD","UNIT E","","FORT MYERS","FL","33901","46","COASTAL DAYZ BREWERY","2161 MCGREGOR BLVD","#E","","FORT MYERS","FL","33901","46","WSL4605212","20","20","11/21/2022","12/03/2022","09/30/2024","","",""
"400","4005","CONVENIENT DISTRIBUTOR LLC","BSA","","9999 NW 89 TH AVE ","11 AND 12 ","","MEDLEY","FL","33178","23","CONVENIENT DISTRIBUTOR LLC","9999 NW 89 TH AVE ","BAY 11 AND 12 ","","MEDLEDY","FL","33178","23","WSL2326431","20","20","05/01/2023","01/12/2024","09/30/2025","","",""
"400","4005","TREASURE COAST BREWING & DISTILLING, LLC","CMB","","973 SE FEDERAL HIGHWAY ","","","STUART","FL","34994","53","FRAZIER CREEK BREWING & DISTILLING COMPANY","973 SE FEDERAL HIGHWAY ","","","STUART","FL","34994","53","WSL5302066","20","20","12/12/2022","01/27/2023","09/30/2025","","",""
"400","4005","TREASURE COAST BREWING & DISTILLING, LLC","DD","CD","973 S.E. FEDERAL HIGHWAY","","","STUART","FL","34994","53","FRAZIER CREEK BREWING & DISTILLING COMPANY","973  S.E. FEDERAL HIGHWAY","","","STUART","FL","34994","53","WSL5302065","20","20","12/12/2022","01/27/2023","09/30/2025","","",""
"400","4005","WINE & BEYOND LLC","IMPR","","2020 NE 163 ST ","STE 300 LL ","","NORTH MIAMI BEACH","FL","33162","23","WINE AND BEYOND","6261 NE 19TH AVE","APT 1103","","FORT LAUDERDALE","FL","33308","16","WSL1617079","20","20","10/31/2022","01/18/2024","09/30/2024","","",""
"400","4005","CAYO HUESO BREWING LLC","CMB","","5635  1ST AVE","","","KEY WEST","FL","33040","54","CAYO HUESO BREWING","5635 1ST AVE","","","KEY WEST","FL","33040","54","WSL5402730","21","20","10/25/2022","10/25/2022","","","",""
"400","4005","LUCKY GRAPEVINE IMPORTS INC","IMPR","","1068  DRAKEFEATHER DR.","","","ORANGE PARK","FL","32065","20","LUCKY GRAPEVINE IMPORTS INC","1068 DRAKEFEATHER DR","","","ORANGE PARK","FL","32065","20","WSL2001066","20","20","12/02/2022","12/02/2022","09/30/2024","","",""
"400","4005","NEWCO WINE IMPORTS LLC","IMPR","","3740  GOODWATER STREET ","","","MOUNT PLEASANT ","SC","29466","741","NEWCO WINE IMPORTS LLC","3740 GOODWATER STREET ","","","MOUNT PLEASANT ","SC","29466","741","WSL7900011","20","20","01/03/2023","01/03/2023","09/30/2025","","",""
"400","4005","UNITED IMPORTS USA LLC","KLD","","13114 WILSHIRE RUN CT","","","ORLANDO","FL","32828","58","UNITED IMPORTS USA","7517 CURRENCY DRIVE","","","ORLANDO","FL","32809","58","WSL5808882","20","20","10/17/2022","10/17/2022","09/30/2024","","",""
"400","4005","ADL DISTRIBUTING CORPORATON","IMPR","","907 S RIVERSIDE DRIVE","","","INDIALANTIC","FL","32903","15","ADL DISTRIBUTING","6811 INDUSTRIAL AVE","","","PORT RICHEY","FL","34668","61","WSL6103082","20","20","01/11/2023","03/08/2024","09/30/2024","","",""
"400","4005","VIJUETTE CORP","MEXP","","4735 E 10TH AVE","","","HIALEAH","FL","33013","23","LANMART LOGISTICS","4735 E 10TH AVE","","","HIALEAH","FL","33013","23","WSL2326380","20","20","10/05/2022","06/01/2024","03/31/2025","","",""
"400","4005","PRIDA IMPORT & EXPORT LLC","JDBW","","10219 NW 62ND STREET","UNIT 10","","DORAL","FL","33178","23","PRIDA IMPORT & EXPORT LLC","10219 NW 62ND STREET","","","DORAL","FL","33178","23","WSL2326383","20","20","10/21/2022","02/09/2023","03/31/2025","","",""
"400","4005","MODERN SPIRITS LLC","KLD","","905 BRICKELL BAY DRIVE","#930","MIAMI","MIAMI","FL","33131","23","MODERN SPIRITS","7435 WEST 20TH AVE","","","HIALEAH","FL","33014","23","WSL2326464","20","20","08/09/2023","08/09/2023","03/31/2025","","",""
"400","4005","STACOLE CO INC(THE)","KLD","","4800 COX ROAD SUITE 300","C/O THE WINEBOW GROUP","COMPLIANCE","GLEN ALLEN","VA","23060","747","WINEBOW","901 W LANDSTREET ROAD","","","ORLANDO","FL","32824","58","WSL5808883","20","20","11/01/2022","12/22/2022","09/30/2024","","",""
"400","4005","REDSKIN DISTRIBUTION CO. LLC","KLD","","927 DREPSEN HOOK DR","","","ORLANDO","FL","32825","58","REDSKIN DISTRIBUTION CO.","197 DRENNEN RD STE 405","","","ORLANDO","FL","32806","58","WSL5808885","20","20","11/09/2022","12/21/2022","09/30/2024","","",""
"400","4005","VERO BEACH DISTILLING LLC","DD","CD","3308 AVIATION BLVD","","","VERO BEACH","FL","32960","41","INDIAN RIVER DISTILLERY","3308 AVIATION BLVD","","","VERO BEACH","FL","32960","41","WSL4101615","20","20","01/19/2023","01/19/2023","09/30/2024","","",""
"400","4005","CATALYST SPIRITS LLC","IMPR","","382 NE 191ST ST ","PMB 73126","","MIAMI","FL","33179-3899","23","CATALYST SPIRITS LLC","3650 LINCOLN ROAD - 2ND FLOOR","","","MIAMI BEACH","FL","33139","23","WSL2326389","20","20","11/10/2022","11/10/2022","09/30/2025","","",""
"400","4005","PERENNIAL HOSPITALITY GROUP LLC","CMB","","1645 TCHOUPITOULAS ST","","","NEW ORLEANS","LA","70130","718","PERFECT PLAIN BREWING COMPANY","50 E. GARDEN STREET","","","PENSACOLA","FL","32502","27","WSL2703776","20","20","01/03/2024","01/03/2024","09/30/2024","","",""
"400","4005","LAS AMERICAS TRAVEL, CARGO AND COURIER, LLC","MEXP","","7921 NW  68TH STREET","","","MIAMI","FL","33166","23","LAS AMERICAS TCC","7921 NW 68TH STREET","","","MIAMI","FL","33166","23","WSL2326409","20","20","01/26/2023","06/01/2024","03/31/2025","","",""
"400","4005","SCAVONE CANTINE USA LLC","IMPR","","17614 POLO TRAIL","","","BRADENTON","FL","34211","51","SCAVONE CANTINE USA","17614 POLO TRL","","","BRADENTON","FL","34211","51","WSL5102571","20","20","01/10/2023","01/10/2023","09/30/2024","","",""
"400","4005","DRINK LOCAL BREWING CORP","CMB","","314 TIMBERWALK TRL","","","JUPITER","FL","33458","60","OCEAN REPUBLIC BREWING","1630 SE FEDERAL HWY","","","STUART","FL","34994","53","WSL5302060","20","20","12/06/2022","12/06/2022","09/30/2024","","",""
"400","4005","GLOBAL DISTRIBUTORS INTERNATIONAL INC","IMPR","","9911 SW 142 AVE","SUITE G","","MIAMI","FL","33186","23","GLOBAL DISTRIBUTORS INTERNATIONAL INC","9911 SW 142 AVE","SUITE G","","MIAMI","FL","33186","23","WSL2326385","20","20","11/04/2022","10/02/2023","09/30/2024","","",""
"400","4005","AION EXPRESS LLC","MEXP","","13205 SW 137TH AVE","","UNIT 110","MIAMI","FL","33186","23","AION EXPRESS LLC","8245 NW 36 ST","","","DORAL","FL","33166","23","WSL2326392","20","20","11/21/2022","06/01/2024","03/31/2025","","",""
"400","4005","VOLI 305 LLC","MEXP","","6255 BIRD ROAD","","","MIAMI","FL","33155","23","VOLI 305 VODKA","6255  BIRD ROAD","","","MIAMI","FL","33155","23","WSL2326386","20","20","11/04/2022","04/28/2023","03/31/2025","","",""
"400","4005","FLORA DE SPA INC","KLD","","15557 SW 20 ST","","","DAVIE","FL","33326","16","FLORA DE SPA INC","2186 NW 89 PL., UNIT 2186","","","DORAL","FL","33172","23","WSL2326397","20","20","12/19/2022","01/03/2023","03/31/2025","","",""
"400","4005","CAYO HUESO DISTRIBUTING LLC","JDBW","","5630 MALONEY AVE","REAR","","KEY WEST","FL","33040","54","CAYO HUESO DISTRIBUTING","5630 MALONEY AVE","REAR","","KEY WEST","FL","33040","54","WSL5402731","20","20","01/19/2023","05/08/2023","03/31/2025","","",""
"400","4005","HOLY SEED BEVERAGE CO","IMPR","","260 95TH STREET, SUITE 206-B","","","SURFSIDE","FL","33154","23","HOLY SEED BEVERAGE CO","260 95TH STREET, SUITE 206-B","","","SURFSIDE","FL","33154","23","WSL2326398","20","20","12/20/2022","01/26/2023","09/30/2025","","",""
"400","4005","TROPICAL DISTILLERY LLC","DD","CD","2141 NW 10TH AVENUE","","","MIAMI","FL","33127","23","TROPICAL DISTILLERS","2141 NW 10 AVENUE","","","MIAMI","FL","33127","23","WSL2326388","20","20","11/08/2022","03/13/2023","09/30/2024","","",""
"400","4005","GL DISTILLERY LWR, LLC","DD","CD","3411  RIVER WOODS DRIVE","","","PARRISH","FL","34219","51","GOOD LIQUID DISTILLING CO","1561 LAKEFRONT DR","#102 & 103","","SARASOTA","FL","34240","68","WSL6803653","20","20","01/27/2023","12/08/2023","09/30/2024","","",""
"400","4005","VILAS & PEREZ LLC","KLD","","7205 NW 68 ST ","SUITE 1","","MIAMI","FL","33166","23","VILAS & PEREZ LLC","6701 NW 7 ST","SUITE 145","","MIAMI","FL","33126","23","WSL2326390","20","20","11/15/2022","04/04/2023","03/31/2025","","",""
"400","4005","ALBOE IMPORTS LLC","IMPR","","1748 SW MONARCH CLUB DRIVE","","","PALM CITY","FL","34990","53","ALBOE IMPORTS LLC","1748 SW MONARCH CLUB DRIVE","","","PALM CITY","FL","34990","53","WSL5302067","20","20","02/23/2023","02/23/2023","09/30/2024","","",""
"400","4005","PERENNIAL HOSPITALITY GROUP LLC","CMB","","1645 TCHOUPITOULAS ST","","","NEW ORLEANS","LA","70130","718","PERFECT PLAIN BREWING COMPANY","501 S PALAFOX ST STE 5","","","PENSACOLA","FL","32502","27","WSL2703788","20","20","12/18/2023","12/18/2023","09/30/2024","","",""
"400","4005","PALITOS CHINOS LLC","IMPR","","16919 N BAY ROAD, SUITE 915","","","SUNNY ISLES BEACH","FL","33160","23","PALITOS CHINOS LLC","16919 N BAY ROAD, SUITE 915","","","SUNNY ISLES BEACH","FL","33160","23","WSL2326395","20","20","12/09/2022","12/22/2022","09/30/2025","","",""
"400","4005","NORTH WEST COMPANY (INTERNATIONAL) INC.","MEXP","","5901 BROKEN SOUND PARKWAY NW","SUITE 500","","BOCA RATON","FL","33487-2791","60","COST-U-LESS","3423 MCINTOSH ROAD","","","FORT LAUDERDALE","FL","33316","16","WSL1617082","20","20","12/27/2022","12/28/2022","03/31/2025","","",""
"400","4005","DREAM STATE HOLDING COMPANY LLC","CMB","","115 NW 6TH STREET","","","FORT LAUDERDALE","FL","33311","16","DREAM STATE BREWERY","115 NW 6TH STREET","","","FORT LAUDERDALE","FL","33311","16","WSL1616900","20","20","03/18/2023","03/18/2023","09/30/2024","","",""
"400","4005","TEQUILA SCENARIO LLC","IMPR","","1095 MILITARY TRAIL","#8053","","JUPITER","FL","33468","60","TEQUILA SCENARIO LLC","1080 E INDIANTOWN RD","STE 103-B","","JUPITER","FL","33477","60","WSL6013105","20","21","12/16/2022","07/15/2024","09/30/2024","","",""
"400","4005","S&S GLOBAL TRADERS LLC","JDBW","","13046 RACETRACK RD","#153","","TAMPA","FL","33626","39","S&S GLOBAL TRADERS LLC","9225 ULMERTON RD","UNIT R","","LARGO","FL","33771","62","WSL6210502","20","20","01/27/2023","12/04/2023","09/30/2024","","",""
"400","4005","UNCLE DUM-DUMS SWAMP JUICE LLC","DD","CD","447310 US HWY 301","","","CALLAHAN","FL","32011","55","UNCLE DUM-DUMS SWAMP JUICE LLC","555026 US HWY 1","","","HILLIARD","FL","32046","55","WSL5500751","20","20","12/05/2022","08/15/2023","09/30/2025","","",""
"400","4005","VINOVERITAS LLC","KLD","","12340 66TH ST N","SUITE 103","","LARGO","FL","33773","62","VINOVERITAS","988 INDUSTRIAL DR","","","CHIPLEY","FL","32428","77","WSL7700434","20","20","03/06/2023","03/06/2023","09/30/2024","","",""
"400","4005","B&B BEVERAGE DISTRIBUTION LLC","KLD","","3019 SAVONA CT","","","JACKSONVILLE","FL","32246","26","BARRELS AND BOTTLES","131 NORTH 1ST AVE UNIT B","","","JACKSONVILLE BEACH","FL","32250","26","WSL2608258","21","20","12/28/2022","12/28/2022","","","",""
"400","4005","FOOD & BEV ENTERPRISES LLC","JDBW","","235 SW 32ND AVE","","","MIAMI","FL","33135","23","FOOD & BEV ENTERPRISES LLC","11700 NW 102ND RD., SUITES 1 & 2","","","MEDLEY","FL","33178","23","WSL2326393","20","20","12/05/2022","12/28/2022","03/31/2025","","",""
"400","4005","LUCKY GRAPEVINE IMPORTS INC","JDBW","","1068  DRAKEFEATHER DR","","","ORANGE PARK","FL","32065","20","LUCKY GRAPEVINE IMPORTS INC","1068 DRAKEFEATHER DR","","","ORANGE PARK","FL","32065","20","WSL2001067","20","20","03/15/2023","03/15/2023","09/30/2024","","",""
"400","4005","INTRACOASTAL BREWING COMPANY LLC","AMW","","PO BOX 360599","","","MELBOURNE","FL","32936","15","INTRACOASTAL BREWING COMPANY","642 AND 652 W EAU GALLIE BLVD","","","MELBOURNE","FL","32935","15","WSL1505446","20","20","09/27/2023","09/27/2023","09/30/2024","","",""
"400","4005","GEMA GUARANI LLC","KLD","","7280 SW 89TH ST","UNIT D601","","MIAMI","FL","33156","23","GEMA GUARANI LLC","12215 SW 132ND CT. #8","","","MIAMI","FL","33186","23","WSL2326411","20","20","01/27/2023","06/06/2023","09/30/2024","","",""
"400","4005","MAGIC 13 BREWING COMPANY LLC","CMB","","340 NE 61ST STREET","","","MIAMI","FL","33137","23","MAGIC 13 BREWING COMPANY LLC","340 NE 61ST STREET","","","MIAMI","FL","33137","23","WSL2326399","20","20","12/21/2022","08/23/2023","09/30/2024","","",""
"400","4005","J. B. THOME & CO INC","IMPR","","1110 BOCA CIEGA ISLE DRIVE","","","ST.PETE BEACH","FL","33706","62","J.B. THOME & CO., INC","1110 BOCA CIEGA ISLE DRIVE","","","ST.PETE BEACH","FL","33706","62","WSL6210501","20","20","01/17/2023","01/17/2023","09/30/2024","","",""
"400","4005","TORAL WINES & SPIRITS LLC","IMPR","","420 SW 7TH ST., SUITE 1009","","","MIAMI","FL","33131","23","TWS","420 SW 7TH ST., SUITE 1009","","","MIAMI","FL","33131","23","WSL2326396","20","20","12/14/2022","02/04/2023","09/30/2024","","",""
"400","4005","BEECH KOMBUCHA LLC","AMW","","3100 FREEMONT TER S","","","ST. PETERSBURG","FL","33712","62","BEECH KOMBUCHA LLC","3100 FREEMONT TERRACE S","","","ST. PETERSBURG","FL","33712","62","WSL6210509","20","20","08/02/2023","01/24/2024","09/30/2024","","",""
"400","4005","FLYING BLUE IMPORTS, LLC","IMPR","","1370 TRANCAS STREET","#119","","NAPA","CA","94558","","FLYING BLUE IMPORTS, LLC","2256 FIRST ST","#129","","FORT MYERS","FL","33901","46","WSL4605214","20","20","02/21/2023","02/22/2023","09/30/2025","","",""
"400","4005","FLORIDA HAPPY HOURS WINE DISTRIBUTORS LLC","JDBW","","17341 SILVER CREEK COURT","","","CLERMONT","FL","34714","45","FLORIDA HAPPY HOURS WINE DISTRIBUTORS","1248 GEORGE JENKINS BLVD","","","LAKELAND","FL","33815","63","WSL6305062","20","20","03/17/2023","04/28/2023","03/31/2025","","",""
"400","4005","NORTHERN VINE & SPIRITS LLC","JDBW","","2825 N UNIVERSITY DR","STE 420","","CORAL SPRINGS","FL","33065","16","NORTHERN VINE & SPIRITS LLC","3950 WEST HILLSBORO BLVD","STE 1401","","COCONUT CREEK","FL","33073","16","WSL1617087","20","20","02/07/2023","06/02/2023","03/31/2025","","",""
"400","4005","3 HORSES DISTILLERY LLC","DD","CD","2230 LOST PINE TRAIL","","","BROOKSVILLE","FL","34604","37","3H DISTILLERY","2230 LOST PINE TRAIL","","","BROOKSVILLE","FL","34604","37","WSL3701236","20","20","02/21/2023","04/17/2023","09/30/2024","","",""
"400","4005","QUEIROLO WINE AND SPIRITS LLC","MEXP","","3508 NW  114 AVE","SUITE 107","","MIAMI","FL","33178","23","QUEIROLO WINE AND SPIRITS","3508 NW 114 AVE., SUITE 107","","","MIAMI","FL","33178","23","WSL2326408","20","20","01/25/2023","06/01/2024","03/31/2025","","",""
"400","4005","DEVIANT LIBATION LLC","DD","CD","3800 N NEBRASKA AVE","","","TAMPA","FL","33603","39","DEVIANT LIBATION","3800 N NEBRASKA AVE","","","TAMPA","FL","33603","39","WSL3909390","20","20","01/20/2023","03/03/2023","09/30/2024","","",""
"400","4005","DEVIANT LIBATION LLC","AMW","","3800 N NEBRASKA AVE","","","TAMPA","FL","33603","39","DEVIANT LIBATION","3800 N NEBRASKA AVE","","","TAMPA","FL","33603","39","WSL3909391","20","20","01/20/2023","03/03/2023","09/30/2024","","",""
"400","4005","WINE COLLECTIVE LLC","IMPR","","4320 NW 72ND AVE","","","MIAMI","FL","33166","23","WINE COLLECTIVE LLC","4320 NW 72ND AVE","","","MIAMI","FL","33166","23","WSL2326545","20","20","01/17/2023","04/19/2023","03/31/2025","","",""
"400","4005","LDV USA LLC","IMPR","","4936 WINWARD WAY","","","FORT LAUDERDALE","FL","33312","16","LDV USA","4936 WINWARD WAY","","","FORT LAUDERDALE","FL","33312","16","WSL1617083","20","20","01/09/2023","02/17/2023","09/30/2024","","",""
"400","4005","3 MAVINS DISTRIBUTION INC","KLD","","701 NW 57TH PL","","","FORT LAUDERDALE","FL","33309","16","3 MAVINS DISTRIBUTION","701 NW 57TH PLACE","","","FORT LAUDERDALE","FL","33309","16","WSL1617018","20","21","02/06/2023","05/23/2024","03/31/2025","","",""
"400","4005","DEVIANT LIBATION LLC","CMB","","3800 N NEBRASKA AVE","","","TAMPA","FL","33603","39","DEVIANT LIBATION","3800 N NEBRASKA AVE","","","TAMPA","FL","33603","39","WSL3909389","20","20","01/20/2023","03/03/2023","09/30/2024","","",""
"400","4005","SAN MARCUS IMPORT EXPORT LLC","KLD","","7560 LOCHNESS DR","","","MIAMI LAKES","FL","33014","23","SAN MARCUS IMPORT EXPORT LLC","10950 NW 138 ST #3","","","HIALEAH GARDENS","FL","33018","23","WSL2326401","20","20","01/13/2023","05/14/2024","03/31/2025","","",""
"400","4005","SAN MARCUS IMPORT EXPORT LLC","MEXP","","7560 LOCHNESS DR","","","MIAMI LAKES","FL","33014","23","SAN MARCUS IMPORT EXPORT LLC","10950 NW 138 ST","#3","","HIALEAH GARDENS","FL","33018","23","WSL2326484","20","20","09/29/2023","05/14/2024","03/31/2025","","",""
"400","4005","MUSIC SPIRITS LLC","IMPR","","12026 HARTHORN LAKDE DRIVE","UNIT 202","","FORT MYERS","FL","33913","46","MUSIC SPIRITS LLC","12026 HARTHORN LAKE DR","#202","","FORT MYERS","FL","33913","46","WSL4605215","20","20","02/28/2023","02/28/2023","09/30/2025","","",""
"400","4005","RULE G BREWING COMPANY LLC","CMB","","7402 NW 61ST TERRACE","","","PARKLAND","FL","33067","16","RULE G BREWING COMPANY","4800 W HILLSBORO BLVD STE A-12","","","COCONUT CREEK","FL","33073","16","WSL1617088","20","20","02/14/2023","04/04/2023","09/30/2024","","",""
"400","4005","GARY'S BREW INC","CMB","","3403 GULF BEACH HWY","","","PENSACOLA","FL","32507","27","GARY'S BREWERY & BIERGARTEN","3403 GULF BEACH HWY","BLDG #2","","PENSACOLA","FL","32507","27","WSL2703794","20","20","05/26/2023","05/26/2023","09/30/2025","","",""
"400","4005","VIP HARD SELTZER INC","BSA","","111 N ORANGE AVE, SUITE 800","","","ORLANDO","FL","32801","58","VIP HARD SELTZER, INC","111 N ORANGE AVE","STE 800","","ORLANDO","FL","32801","58","WSL5808889","20","20","04/21/2023","05/13/2023","09/30/2025","","",""
"400","4005","KINGSTON IMPERIAL SPIRITS LLC","BSA","","4045 SHERIDAN AVE","","","MIAMI BEACH","FL","33140","23","KINGSTON IMPERIAL SPIRITS LLC","4045 SHERIDAN AVE","","","MIAMI BEACH","FL","33140","23","WSL2326335","20","20","09/14/2023","09/14/2023","09/30/2024","","",""
"400","4005","CROWNABLE LLC","KLD","","2420 BEACH BOULEVARD","","","JACKSONVILLE","FL","32204","26","CROWNABLE LLC","720 KING STREET","","","JACKSONVILLE","FL","32204","26","WSL2608260","20","20","01/24/2023","06/10/2024","09/30/2024","","",""
"400","4005","AUSTRAL WINES LLC","IMPR","","3060 BOLES FARM LANE","","","DULUTH","GA","30096","710","AUSTRAL WINES LLC","8550 W. FLAGLER STREET STE102","","","MIAMI","FL","33144","23","WSL2326429","20","20","04/27/2023","04/27/2023","09/30/2025","","",""
